SKN,Station.Name,Observer,Network,Island,ELEV.m.,LAT,LON,NCEI.id,NWS.id,NESDIS.id,SCAN.id,SMART_NODE_RF.id
909,KAHUKU TRAINING AREA,RAWS,RAWS,OA,181.6608,21.67916667,-157.9894444,USR0000HKAH,KTAH1,325A861E,NA,NA
910,Pump 10,KAHUKU PLANTATION,STATE,OA,61,21.68515223,-157.9805803,NA,NA,NA,NA,NA
911,Pump 5,KAHUKU PLANT,STATE,OA,12,21.68348509,-157.9672471,NA,NA,NA,NA,NA
911.1,KII,RAWS,RAWS,OA,1.524,21.68833333,-157.9525,USR0000HKII,KFWH1,8375210E,NA,NA
912,KAUHUKU 912,KUILIMA  GOLF,COOP,OA,4,21.695,-157.9811,USC00512570,KAHH1,B1404042,NA,NA
913,Field P,KAHUKU PLANTATION,STATE,OA,84,21.66987534,-157.9666918,NA,NA,NA,NA,NA
914,USGS9UPLANDRAINGAGENEARKAHUKU,USGS,USGS,OA,182.88,21.66683333,-157.9853,NA,NA,NA,NA,NA
915.1,Veg1,Jon Price,STATE,OA,570,21.381569,-158.101818,NA,NA,NA,NA,NA
915.2,Veg2,Jon Price,STATE,OA,486,21.421652,-158.081683,NA,NA,NA,NA,NA
915.3,Veg3,Jon Price,STATE,OA,723,21.32231,-157.730564,NA,NA,NA,NA,NA
915.4,Sim1,Simulated,STATE,OA,715,21.500631,-157.904672,NA,NA,NA,NA,NA
915.5,Sim2,Simulated,STATE,OA,604,21.512936,-157.915002,NA,NA,NA,NA,NA
915.6,Sim3,Simulated,STATE,OA,703,21.529422,-157.921419,NA,NA,NA,NA,NA
915.7,Sim4,Simulated,STATE,OA,839,21.564478,-157.931177,NA,NA,NA,NA,NA
915.8,Sim5,Simulated,STATE,OA,762,21.5818243,-157.9422499,NA,NA,NA,NA,NA
916,Honouliuli,FORTINI_MUDD,USGS,OA,870,21.41435556,-158.0979028,NA,NA,NA,NA,NA
925,Field 130,OLOKELE SUGAR,STATE,KA,41,21.90520151,-159.6138778,NA,NA,NA,NA,NA
926,PORT ALLEN CAA AIRPORT,FAA,COOP,KA,9,21.89381249,-159.6010997,USW0022526,PAKH1,B159A272,NA,NA
927,ELEELE 927,MCBRYDE SUGAR,COOP,KA,50,21.90353436,-159.5772088,USC00510470,NA,NA,NA,NA
928,Kalaheo Fld K-1,KAUAI PINE,STATE,KA,229,21.91353183,-159.5305389,NA,NA,NA,NA,NA
928.2,Kukuiolono,MCBRYDE SUGAR,STATE,KA,229,21.90853209,-159.5372061,NA,NA,NA,NA,NA
930,WAHIAWA 930,MCBRYDE SUGAR,COOP,KA,66,21.89631087,-159.5572079,USC00518941,NA,NA,NA,NA
930.1,Kalaheo-Mcbryde,MCBRYDE SUGAR,STATE,KA,162,21.91492123,-159.5435949,NA,NA,NA,NA,NA
931,WEST LAWAI 931,MCBRYDE SUGAR,COOP,KA,64,21.89019743,-159.5172067,USC00519955,NA,NA,NA,NA
933,Manuhonuhonu,MCBRYDE SUGAR,STATE,KA,137,21.89853103,-159.4822059,NA,NA,NA,NA,NA
934,EAST LAWAI 934,MCBRYDE SUGAR,COOP,KA,134,21.90519794,-159.4938722,USC00510456,NA,NA,NA,NA
934.1,LAWAI 1.8 S,COOP,COOP,KA,14.9,21.8989,-159.5026,US1HIKI0027,NA,NA,NA,NA
935,KUKUIULA 935,MCBRYDE SUGAR,COOP,KA,32,21.890544,-159.489633,USC00514950,NA,NA,NA,NA
935.1,Paanau(Mcbryde),MCBRYDE SUGAR,STATE,KA,41,21.89186356,-159.4722063,NA,NA,NA,NA,NA
935.2,Koloa Landing,FRED WEBER,STATE,KA,3,21.87852833,-159.4697071,NA,NA,NA,NA,NA
936,KOLOA 936,MCBRYDE SUGAR,COOP,KA,73,21.90686471,-159.4622057,USC00514742,NA,NA,NA,NA
936.1,Field K-43,GROVE FARM,STATE,KA,76,21.90686474,-159.4769277,NA,NA,NA,NA,NA
936.2,Koloa Field O,MCBRYDE SUGAR,STATE,KA,84,21.90853153,-159.4722054,NA,NA,NA,NA,NA
936.3,Koloa (200),KOLOA MILL,STATE,KA,61,21.89686407,-159.4638729,NA,NA,NA,NA,NA
937,KOLOA MILL 937,GROVE FARM,COOP,KA,47,21.89352966,-159.4438734,USC00514754,NA,NA,NA,NA
940,PUUHI 940,GROVE FARM,COOP,KA,24,21.8815823,-159.434152,USC00518352,NA,NA,NA,NA
940.1,MAKAHUENA POINT,USCG,COOP,KA,15,21.86963645,-159.4444302,USC00515785,NA,NA,NA,NA
940.2,KOLOA 2.1 SSE,CoCoRaHS,CoCoRaHS,KA,12,21.8788,-159.4518,US1HIKI0020,NA,NA,NA,NA
940.3,POIPU,NWS,STATE,KA,14.8,21.8828,-159.429,NA,POIH1,B15997E8,NA,NA
941,Mahaulepu,MCBRYDE,COOP,KA,30,21.90853037,-159.42054,NA,NA,NA,NA,NA
941.1,MAHAULEPU 941.1,GROVE FARM,COOP,KA,24,21.90102957,-159.422207,USC00515710,NA,NA,NA,NA
942,Kaunalewa,KEKAHA SUGAR,STATE,KA,3,21.99186887,-159.7388783,NA,NA,NA,NA,NA
943,WAIAWA 943,KEKAHA SUGAR,COOP,KA,3,21.97186761,-159.7205458,USC00519253,NA,NA,NA,NA
944,KEKAHA 944,KEKAHA SUGAR,COOP,KA,3,21.96686688,-159.7088793,USC00514272,NA,NA,NA,NA
945,HUKIPO 945,KEKAHA SUGAR,COOP,KA,244,21.98158848,-159.6822116,USC00512161,NA,NA,NA,NA
945.1,Pali Trail,KEKAHA SUGAR,STATE,KA,259,21.97603297,-159.6672114,NA,NA,NA,NA,NA
946,WAIMEA HTS,RAWS,RAWS,KA,159.7152,21.96638889,-159.6638889,NA,WHGH1,487090B8,NA,NA
946.1,WAIMEA TANK AT WAIMEA,NWS,unknown,KA,70,21.964722,-159.666944,NA,WMTH1,1900E616,NA,NA
947,WAIMEA 947,KEKAHA SUGAR,COOP,KA,6,21.95631113,-159.6722122,USC00519629,NA,NA,NA,NA
950,Waikaia,GAY & ROBINSON,STATE,KA,76,21.96353374,-159.6488777,NA,NA,NA,NA,NA
950.1,Camp 7 Makaweli,HAWAIIAN SUGAR,STATE,KA,46,21.95520068,-159.648878,NA,NA,NA,NA,NA
951,Pakala,GAY & ROBINSON,STATE,KA,9,21.93322,-159.64745,NA,NA,NA,NA,NA
952,Nonopahu,GAY & ROBINSON,STATE,KA,244,21.97686671,-159.6313763,NA,NA,NA,NA,NA
952.1,Powerhse Camp 9,HAWAIIAN SUGAR,STATE,KA,288,21.99019943,-159.6205418,NA,NA,NA,NA,NA
952.2,Camp 8 Makaweli,HAWAIIAN SUGAR,STATE,KA,259,21.97520015,-159.6288763,NA,NA,NA,NA,NA
953,Kaawanui,GAY & ROBINSON,STATE,KA,122,21.9496457,-159.6255436,NA,NA,NA,NA,NA
953.1,Camp 6 Makaweli,HAWAIIAN SUGAR,STATE,KA,113,21.94520143,-159.6238771,NA,NA,NA,NA,NA
954,Nonopahu 6,GAY & ROBINSON,STATE,KA,314,21.99964343,-159.6233195,NA,NA,NA,NA,NA
955,Aaka,GAY & ROBINSON,STATE,KA,274,21.96908915,-159.6105419,NA,NA,NA,NA,NA
962,Field 30-O Sugar,OLOKELE SUGAR,STATE,KA,34,21.92742362,-159.6338781,NA,NA,NA,NA,NA
965,MAKAWELI 965,OLOKELE SUGAR,COOP,KA,43,21.91909048,-159.6272113,USC00515864,NA,NA,NA,NA
966,Field 360,OLOKELE SUGAR,STATE,KA,143,21.93770144,-159.6038761,NA,NA,NA,NA,NA
966.1,Camp 2 Makaweli,HAWAIIAN SUGAR,STATE,KA,76,21.92881263,-159.5922088,NA,NA,NA,NA,NA
966.2,Puulani,HAWAIIAN SUGAR,STATE,KA,133,21.94075682,-159.5988756,NA,NA,NA,NA,NA
966.4,Hanapepe,NWS,HydroNet-UaNet,KA,110.6424,21.9365005,-159.5866,NA,HNPH1,156011EA,NA,NA
981,Field 370,OLOKELE SUGAR,STATE,KA,107,21.92853385,-159.5722072,NA,NA,NA,NA,NA
982,Field 540,OLOKELE SUGAR,STATE,KA,236,21.93908839,-159.5649839,NA,NA,NA,NA,NA
983,ALEXANDER RESV 983,MCBRYDE SUGAR,COOP,KA,491,21.95658562,-159.5255365,USC00510140,NA,NA,NA,NA
983.1,Kalaheo,H FOSTER,STATE,KA,329,21.93991953,-159.5202593,NA,NA,NA,NA,NA
985,BRYDESWOOD STA 985,MCBRYDE SUGAR,COOP,KA,220,21.92519845,-159.5338717,USC00510240,NA,NA,NA,NA
985.2,ELIMA RESV 985.2,COOP,STATE,KA,232,21.93556,-159.53889,NA,NA,NA,NA,NA
986,Kalaheo Fld Off,KAUAI PINE,STATE,KA,244,21.91686503,-159.5272052,NA,NA,NA,NA,NA
986.1,Mcbryde Vty Sta,HSPA,STATE,KA,192,21.91853216,-159.5388722,NA,NA,NA,NA,NA
986.2,Kalaheo,KUKUILONO GOLF COU,HydroNet-UaNet,KA,263.0424,21.9183006,-159.5265,NA,KHEH1,1560740C,NA,NA
986.3,KALAHEO 1.1 SSE,CoCoRaHS,CoCoRaHS,KA,160,21.9075,-159.5181,US1HIKI0018,NA,NA,NA,NA
986.4,KALAHEO 1.3 SE,CoCoRaHS,CoCoRaHS,KA,132,21.9055,-159.515,US1HIKI0014,NA,NA,NA,NA
990,WAHIAWA MOUNTAIN 990,MCBRYDE SUGAR,COOP,KA,640,21.97186276,-159.5069248,USC00518949,NA,NA,NA,NA
990.1,HANAPEPE VALLEY,HAWAIIAN SUGAR,COOP,KA,166,21.980443,-159.53114,USC00511207,NA,NA,NA,NA
990.2,H-M Divide,HAWAIIAN SUGAR,STATE,KA,634,22.00519306,-159.5172022,NA,NA,NA,NA,NA
990.3,Olokele,HAWAIIAN SUGAR,STATE,KA,399,22.03352524,-159.5522031,NA,NA,NA,NA,NA
990.4,Olokele Mauka,HAWAIIAN SUGAR,STATE,KA,640,22.05351589,-159.515535,NA,NA,NA,NA,NA
992,Omao,MCBRYDE SUGAR,STATE,KA,160,21.92686511,-159.4872043,NA,NA,NA,NA,NA
992.1,Omao,NWS,HydroNet-UaNet,KA,99.9744,21.9071007,-159.4768,USC00517116,OMAH1,195001A6,NA,NA
992.2,LAWAI 0.4 E,CoCoRaHS,CoCoRaHS,KA,187,21.9249,-159.4983,US1HIKI0004,NA,NA,NA,NA
993,Fld 612,MCBRYDE,STATE,KA,152,21.92519875,-159.4755378,NA,NA,NA,NA,NA
994,KOLOA MAUKA 994,MCBRYDE SUGAR,COOP,KA,195,21.94833,-159.46694,USC00514750,NA,NA,NA,NA
995,KOLOA FIELD 52 995,MCBRYDE SUGAR,COOP,KA,183,21.97186288,-159.4688695,USC00514746,NA,NA,NA,NA
996,KAMOOLOA,MCBRYDE SUGAR,COOP,KA,220,21.9685298,-159.4749806,USC00513084,NA,NA,NA,NA
996.1,Koloa Ditch,LIHUE PLANTATION,STATE,KA,213,21.97019634,-159.4722028,NA,NA,NA,NA,NA
997,PAPUAA 997,LIHUE PLANTATION CO,COOP,KA,168,21.96852988,-159.4638697,USC00517777,NA,NA,NA,NA
1000,Mcbryde F609 K-4,MCBRYDE,STATE,KA,165,21.95797526,-159.4672033,NA,NA,NA,NA,NA
1000.1,Knudsen,PRI,STATE,KA,191,21.95408667,-159.4699812,NA,NA,NA,NA,NA
1001,M & M,MCBRYDE,STATE,KA,91,21.91769882,-159.4555386,NA,NA,NA,NA,NA
1002,Waita,MCBRYDE,STATE,KA,76,21.90519784,-159.4505393,NA,NA,NA,NA,NA
1003,Kaala,GROVE FARM,STATE,KA,122,21.92464342,-159.4638715,NA,NA,NA,NA,NA
1004,RESERVOIR 6 1004,GROVE FARM,COOP,KA,128,21.95242068,-159.4438708,USC00518573,NA,NA,NA,NA
1005,KALUAHONU 1005,GROVE FARM,COOP,KA,101,21.916489,-159.439031,USC00513023,NA,NA,NA,NA
1006,HALENANAHO 1006,GROVE FARM,COOP,KA,149,21.96491938,-159.4305374,USC00511038,NA,NA,NA,NA
1006.1,KUKAUA,ISENBERG H,COOP,KA,322,21.9954685,-159.4319252,USC00514937,NA,NA,NA,NA
1007,AAKUKUI 1007,MCBRYDE,COOP,KA,104,21.95103215,-159.4260936,USC00510006,NA,NA,NA,NA
1007.1,Kipu Stable,KIPU RANCH,STATE,KA,104,21.94019918,-159.4205386,NA,NA,NA,NA,NA
1007.2,Kipu 11,KIPU RANCH,STATE,KA,84,21.93714235,-159.3955397,NA,NA,NA,NA,NA
1007.3,Kipu Kai,KIPU KAI RANCH,STATE,KA,8,21.91908314,-159.3855407,NA,NA,NA,NA,NA
1007.5,Kipu Kai Gap,KIPU KAI RANCH,STATE,KA,82,21.92408471,-159.3897071,NA,NA,NA,NA,NA
1011,RESERVOIR 5 1011,LIHUE PLANTATION,COOP,KA,117,21.95686478,-159.4138716,USC00518570,NA,NA,NA,NA
1012,Field 18-A,GROVE FARM,STATE,KA,79,21.94964307,-159.3972058,NA,NA,NA,NA,NA
1013,PUHI 1013,LIHUE PLANTATION,COOP,KA,101,21.96491954,-159.3972052,USC00518217,NA,NA,NA,NA
1013.1,Field 39-Lihue,LIHUE PLANTATION,STATE,KA,114,21.97575123,-159.4022046,NA,NA,NA,NA,NA
1013.2,Field L-1,LIHUE PLANTATION,STATE,KA,104,21.98019418,-159.3916492,NA,NA,NA,NA,NA
1014,Field L3a,LIHUE PLANTATION,STATE,KA,98,21.98408135,-159.3819272,NA,NA,NA,NA,NA
1015,MOLOKOA 1015,MRS H ISENBERG,COOP,KA,73,21.97852687,-159.378872,USC00516537,NA,NA,NA,NA
1015.1,KILOHANA LIHUE,A W DUVAL,COOP,KA,101,21.96686333,-159.3922053,USC00514615,NA,NA,NA,NA
1015.2,Field 11 Lihue,LIHUE PLANTATION,STATE,KA,84,21.98685837,-159.3805382,NA,NA,NA,NA,NA
1015.3,Field L4,LIHUE PLANTATION,STATE,KA,73,21.9846368,-159.3822049,NA,NA,NA,NA,NA
1016,Lp Hi 4,LIHUE PLANTATION,STATE,KA,79,21.96741807,-159.38415,NA,NA,NA,NA,NA
1017,MALUMALU 1017,GROVE FARM,COOP,KA,76,21.95380736,-159.3805396,USC00516055,NA,NA,NA,NA
1020,LIHUE 1020,LIHUE 1020,COOP,KA,63,21.97186009,-159.3688726,USC00515575,NA,NA,NA,NA
1020.1,LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1,LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1,NWS,KA,45,21.98156999,-159.3422063,USW00022536,PHLI,NA,NA,NA
1020.2,Field 36 Lihue,Field 36 Lihue,STATE,KA,23,21.98684436,-159.3388729,NA,NA,NA,NA,NA
1020.3,Field 32-Lihue,Field 32-Lihue,STATE,KA,15,21.96628789,-159.3327628,NA,NA,NA,NA,NA
1020.4,Field 24-Lihue,Field 24-Lihue,STATE,KA,38,21.96629562,-159.344429,NA,NA,NA,NA,NA
1020.5,L 20,L 20,STATE,KA,53,21.97685476,-159.3555394,NA,NA,NA,NA,NA
1020.6,LIHUE 1.3 NE,CoCoRaHS,CoCoRaHS,KA,25,21.987,-159.338,US1HIKI0009,NA,NA,NA,NA
1021,GROVE FARM 1021,LIHUE PLANTATION,COOP,KA,61,21.96352648,-159.3672063,USC00510766,NA,NA,NA,NA
1022,HANAMAULU 1022,LIHUE PLANTATION,COOP,KA,53,21.99185178,-159.3555387,USC00511195,NA,NA,NA,NA
1022.1,LIHUE 1.2 NNW,CoCoRaHS,CoCoRaHS,KA,60,21.9923,-159.3586,US1HIKI0002,NA,NA,NA,NA
1023,BARKING SANDS,NWS,NWS,KA,8,22.03333,-159.78333,USW00022501,NA,NA,NA,NA
1024,Field 242,KEKAHA SUGAR,STATE,KA,3,22.01853193,-159.7822105,NA,NA,NA,NA,NA
1025,Field 246-2,KEKAHA SUGAR,STATE,KA,3,22.04853414,-159.7672094,NA,NA,NA,NA,NA
1026,MANA 1026,KEKAHA SUGAR,COOP,KA,3,22.02742459,-159.761099,USC00516082,NA,NA,NA,NA
1027,Limaloa,KEKAHA SUGAR,STATE,KA,3,22.00686743,-159.7738776,NA,NA,NA,NA,NA
1028,Nohili,KEKAHA SUGAR,STATE,KA,3,22.05311,-159.77582,NA,NA,NA,NA,NA
1029,MANA,RAWS,RAWS,KA,26.2128,22.02944444,-159.7622222,NA,MNRH1,4870603C,NA,NA
1030,Field 123,KEKAHA SUGAR,STATE,KA,14,22.0418678,-159.7622096,NA,NA,NA,NA,NA
1031,Saki Mana,KEKAHA SUGAR,STATE,KA,3,22.05519975,-159.7605423,NA,NA,NA,NA,NA
1032,Field A,KEKAHA SUGAR,STATE,KA,11,22.02686904,-159.7572101,NA,NA,NA,NA,NA
1033,KOLO 1033,KEKAHA SUGAR,COOP,KA,11,22.06686523,-159.7605418,USC00514735,NA,NA,NA,NA
1034,Camp 3,KEKAHA SUGAR,STATE,KA,3,22.0185361,-159.7555437,NA,NA,NA,NA,NA
1035,NIU RIDGE 1035,KEKAHA SUGAR,COOP,KA,381,22.03020119,-159.7355433,USC00516850,NA,NA,NA,NA
1036,PUU OPAE,RAWS,RAWS,KA,652.8816,22.04083333,-159.6958333,NA,POPH1,4870734A,NA,NA
1037,Puu Opae Garden,KEKAHA SUGAR,STATE,KA,686,22.04353097,-159.6922094,NA,NA,NA,NA,NA
1037.1,Kitano,KEKAHA SUGAR,STATE,KA,655,22.029953,-159.674939,NA,NA,NA,NA,NA
1040,PUEHU RIDGE 1040,KEKAHA SUGAR,COOP,KA,506,22.01547687,-159.6922106,USC00518205,NA,NA,NA,NA
1040.1,Pokii Ridge,KEKAHA SUGAR,STATE,KA,503,22.00853231,-159.685544,NA,NA,NA,NA,NA
1040.2,Field 60,KEKAHA SUGAR,STATE,KA,259,22.00408933,-159.7063779,NA,NA,NA,NA,NA
1040.3,Ks F663,KEKAHA SUGAR,STATE,KA,313,21.99936694,-159.7022113,NA,NA,NA,NA,NA
1042,WaialaeRainGagenrWaimea,USGS,USGS,KA,1219.2,22.08972222,-159.5925,NA,WLGH1,DDF7C28E,NA,NA
1044,Keanakua 1044,COOP,STATE,KA,1298,22.067,-159.55,NA,NA,NA,NA,NA
1045,WaialealeTrailRaingagenrLihue,USGS,USGS,KA,1389.888,22.07605556,-159.5361111,NA,NA,NA,NA,NA
1047,Mt.WaialealeRainGagenrLihue,USGS,USGS,KA,1569.72,22.07088889,-159.4979722,USC00516565,WLLH1,DD5E818E,NA,NA
1050,ILILULA INTK 1050,LIHUE PLANTATION,COOP,KA,326,22.03962496,-159.4688683,USC00512222,NA,NA,NA,NA
1051,NWailuaDitchRainGagenrLihue,LIHUE PLANTATION,USGS,KA,338.328,22.0625,-159.4677222,USC00516888,WLDH1,1732B3E0,NA,NA
1051.1,Hanalei Tun Otlt,USGS,STATE,KA,369,22.07960453,-159.4616456,NA,NA,NA,NA,NA
1052,WAIAHI UPPER 1052,LIHUE PLANTATION,COOP,KA,238,22.02018637,-159.4638686,USC00518966,NA,NA,NA,NA
1052.1,Iliiliula Cutoff,LIHUE PLANTATION,STATE,KA,320,22.02462963,-159.4655351,NA,NA,NA,NA,NA
1053,HANALEI TUNNEL 1053,LIHUE PLANTATION,COOP,KA,372,22.09404114,-159.4658122,USC00511170,NA,NA,NA,NA
1053.1,SUMIT CAMP,KAUAI ELECTRIC,COOP,KA,579,22.09847635,-159.4455345,USC00518775,NA,NA,NA,NA
1054,WAIAHI LOWER 1054,LIHUE PLANTATION,COOP,KA,168,22.01796298,-159.4438689,USC00518958,NA,NA,NA,NA
1054.1,Lihue Ditch,LIHUE PLANTATION,STATE,KA,168,22.025257,-159.430849,NA,NA,NA,NA,NA
1054.2,Fld Lihue 10,HAW'N CANNERIES,STATE,KA,244,22.00851965,-159.4222029,NA,NA,NA,NA,NA
1054.3,Fld Lihue 8,HAW'N CANNERIES,STATE,KA,137,22.0135174,-159.4055366,NA,NA,NA,NA,NA
1054.4,Fld Lihue 9,HAW'N CANNERIES,STATE,KA,152,22.01518351,-159.4072032,NA,NA,NA,NA,NA
1055,NORTH WAILUA RV 1055,LIHUE PLANTATION,COOP,KA,198,22.06405247,-159.4372017,USC00516893,NA,NA,NA,NA
1055.1,Stable Storm Dch,LIHUE PLANTATION,STATE,KA,229,22.0551695,-159.4422017,NA,NA,NA,NA,NA
1055.2,HANAHANAPUNI 1055.2,USGS,STATE,KA,177,22.03028,-159.41583,NA,NA,NA,NA,NA
1055.3,N Fk Wailua R,USGS,STATE,KA,198,22.06405228,-159.4363684,NA,NA,NA,NA,NA
1055.4,Field H-45,LIHUE PLANTATION,STATE,KA,169,22.03711942,-159.4205357,NA,NA,NA,NA,NA
1057,Hanamaulu 46,LIHUE PLANTATION,STATE,KA,174,22.06016222,-159.4205353,NA,NA,NA,NA,NA
1059,Lihue Variety Stn,NWS,HydroNet-UaNet,KA,117.0432,22.0240002,-159.3868,NA,LIHH1,1561501A,NA,NA
1060,Wailua UH Exp Stn,NWS,HydroNet-UaNet,KA,158.1912,22.0660992,-159.396,USC00519475,WUHH1,NA,NA,NA
1061,Ekw 5,LIHUE PLANTATION,STATE,KA,145,22.05682632,-159.4005358,NA,NA,NA,NA,NA
1061.1,Ekw 6,LIHUE PLANTATION,STATE,KA,145,22.06182575,-159.4122021,NA,NA,NA,NA,NA
1061.2,Field 224,HAWN FRUIT PACKER,STATE,KA,145,22.0612693,-159.4072023,NA,NA,NA,NA,NA
1061.3,Field H-41,LIHUE PLANTATION,STATE,KA,154,22.04850017,-159.4072025,NA,NA,NA,NA,NA
1061.5,Wailua UH Exp Stn,NWS,HydroNet-UaNet,KA,158,22.066,-159.3962,NA,WUHH1,15C163D6,NA,NA
1062,Wailua Uka,LIHUE PLANTATION,STATE,KA,76,22.02184711,-159.3988699,NA,NA,NA,NA,NA
1062.1,LIHUE VRTY STA 1062.1,HSPA,COOP,KA,117,22.0239,-159.387,USC00515560,NA,NA,NA,NA
1062.3,Lihue Var Sta,HSPA,STATE,KA,91,22.03572299,-159.3758147,NA,NA,NA,NA,NA
1063,Field 619,HAWN FRUIT PACKERS,STATE,KA,91,22.07179856,-159.3605366,NA,NA,NA,NA,NA
1063.1,Mount Nondu,SANCHES MRS MG,STATE,KA,107,22.0537643,-159.3722033,NA,NA,NA,NA,NA
1063.2,"KAPAA 2.7 SSW, HI US",CoCoRaHs,CoCoRaHs,KA,90.04,22.0593,-159.365,US1HIKI0023,NA,NA,NA,NA
1063.3,Kapaa HI US F0098-AH7L ,unknown,APRSWXNET,KA,122,22.071,-159.359,NA,F0098,NA,NA,NA
1064,Camp 9,LIHUE PLANTATION,STATE,KA,84,22.00851623,-159.3722044,NA,NA,NA,NA,NA
1064.1,H 14,LIHUE PLANTATION,STATE,KA,101,22.01240441,-159.3819262,NA,NA,NA,NA,NA
1064.2,Field H-27,LIHUE PLANTATION,STATE,KA,123,22.01712648,-159.3958146,NA,NA,NA,NA,NA
1064.3,H 23 Camp 9,LIHUE PLANTATION,STATE,KA,96,22.01795491,-159.3694264,NA,NA,NA,NA,NA
1065,WAILUA KAI 1065,LIHUE PLANTATION,COOP,KA,21,22.036817,-159.3405379,USC00519467,NA,NA,NA,NA
1065.1,"KAPAA 2.3 SW, HI US",CoCoRaHs,CoCoRaHs,KA,105.74,22.0722,-159.3766,US1HIKI0025,NA,NA,NA,NA
1065.2,"KAPAA 2.3 SW, HI US",CoCoRaHs,CoCoRaHs,KA,105.03,22.0721,-159.3767,US1HIKI0026,NA,NA,NA,NA
1065.3,Kapaa HI US F9608-FW9608 ,unknown,APRSWXNET,KA,106.41,22.072,-159.376,NA,F9608,NA,NA,NA
1066,Field Makee 3c,LIHUE PLANTATION,STATE,KA,3,22.06678006,-159.3255377,NA,NA,NA,NA,NA
1067,Lot 143,LIHUE PLANTATION,STATE,KA,104,22.07514322,-159.3922024,NA,NA,NA,NA,NA
1068,LBOpaekaaRainGagenrKapaa,USGS,USGS,KA,143.256,22.07561111,-159.3958889,NA,NA,NA,NA,NA
1069,PUU LUA,RAWS,RAWS,KA,1021.08,22.08916667,-159.6791667,NA,PLRH1,487083CE,NA,NA
1070,Fld 130,KEKAHA SUGAR,STATE,KA,3,22.08519629,-159.7505409,NA,NA,NA,NA,NA
1070.1,Polihale,DLNR,STATE,KA,511,22.09686325,-159.7299845,NA,NA,NA,NA,NA
1071,Makaha,DLNR,STATE,KA,619,22.125708,-159.715537,NA,NA,NA,NA,NA
1072,Puu Hinahina,DIV OF FTRY,STATE,KA,1047,22.09852901,-159.6788719,NA,NA,NA,NA,NA
1072.1,Puu Lua,USGS,USGS,KA,1067,22.09019557,-159.6722057,NA,NA,NA,NA,NA
1072.3,Puu Lua Res,KEKAHA SUGAR,STATE,KA,991,22.09214019,-159.6769279,NA,NA,NA,NA,NA
1072.4,Kaaweiki,DLNR,STATE,KA,878,22.10352935,-159.6916499,NA,NA,NA,NA,NA
1073,Makaha Ridge,KENTRON HAWAII,STATE,KA,482,22.13296912,-159.7260942,NA,NA,NA,NA,NA
1074,MAKAHA RIDGE,RAWS,RAWS,KA,544.9824,22.13055556,-159.7152778,USR0000HMAH,MKAH1,3286026C,NA,NA
1075,KANALOHULUHULU 1075,BD OF AGR&FTRY,COOP,KA,1097,22.12972,-159.65861,USC00513099,NA,NA,NA,NA
1076,Kokee,NWS,HydroNet-UaNet,KA,1279.2456,22.1485996,-159.6448,NA,KOKH1,1900E616,NA,NA
1077,Kalalau,USGS,USGS,KA,293,22.16015942,-159.6338687,NA,NA,NA,NA,NA
1077.1,Lehuamakanoi,USGS,USGS,KA,1198,22.14544521,-159.6205353,NA,NA,NA,NA,NA
1080,PaukahanaRaingagenrWaimea,USGS,USGS,KA,1127.76,22.13492222,-159.6260833,USC00517790,NA,NA,NA,NA
1082,WaiakoaliRainGagenrWaimea,USGS,USGS,KA,1042.416,22.1245,-159.6220833,519130,WKRH1,17B79574,NA,NA
1083,MoCrsgRainGagenrWaimea,USGS,USGS,KA,1042.416,22.11708333,-159.6009722,USC00516433,MCRH1,D109224A,NA,NA
1084,KilohanaRainGafenrHanalei,USGS,USGS,KA,1219.2,22.15408333,-159.5946111,USC00514610,KLOH1,DDCC972A,NA,NA
1085,Mo-KoaieDivideRainGage,USGS,USGS,KA,1219.2,22.11425,-159.5866667,NA,NA,NA,NA,NA
1086,INTAKE WAINIHA 1086,MCBRYDE SUGAR,COOP,KA,213,22.14847963,-159.5672012,USC00512227,NA,NA,NA,NA
1092,KANEHA RESERVOIR 1092,LIHUE PLANTATION,COOP,KA,247,22.126,-159.365,USC00513104,NA,NA,NA,NA
1092.2,Fld W-6,HAWN FRUIT PACKERS,STATE,KA,137,22.12674141,-159.360536,NA,NA,NA,NA,NA
1092.3,Kaneha Res (800),LIHUE PLANTATION,STATE,KA,244,22.12786006,-159.373869,NA,NA,NA,NA,NA
1092.4,Field M1a,LIHUE PLANTATION,STATE,KA,232,22.13700848,-159.3624803,NA,NA,NA,NA,NA
1094,E Kaua W 3 (370),LIHUE PLANTATION,STATE,KA,113,22.09844692,-159.3735915,NA,NA,NA,NA,NA
1094.1,EKW3,LIHUE PLANTATION,STATE,KA,107,22.09011798,-159.3672028,NA,NA,NA,NA,NA
1094.2,Kapahi,NWS,HydroNet-UaNet,KA,158.496,22.1021004,-159.3856,USC00513171,KPIH1,15608488,NA,NA
1094.3,KAPAA 1.4 W,CoCoRaHS,CoCoRaHS,KA,139,22.0936,-159.3758,US1HIKI0005,NA,NA,NA,NA
1095,Mimino,LIHUE PLANTATION,STATE,KA,85,22.10841854,-159.3455365,NA,NA,NA,NA,NA
1095.1,Newlun's House,USGS,USGS,KA,198,22.10677081,-159.3722025,NA,NA,NA,NA,NA
